,age,traj,r_goodness,r_quad,r_spray,gar,player,lag1,lag2,threeyr,fcode,include,d,true_gar,cumsum,gar_miss
7916,21,-1.777777778,1.346462224,0.026982967,-0.222341801,-0.626674388,h15,-0.963998202,-3.451078315,-1.680583635,1,0,0.337323814,-0.777777778,-5.484958762,-0.626674388
7917,22,-1,1.346462224,0.015177919,0.08291183,0.444551973,h15,-0.626674388,-0.963998202,-0.382040206,1,0,1.071226361,0,-7.062812262,0.444551973
7918,23,-0.444444444,1.346462224,0.006745742,-1.268403028,-0.359639507,h15,0.444551973,-0.626674388,-0.180587307,1,0,-0.804191481,0.555555556,-6.33835074,-0.359639507
7919,24,-0.111111111,1.346462224,0.001686435,-2.086695339,-0.849657791,h15,-0.359639507,0.444551973,-0.254915108,1,0,-0.490018284,0.888888889,-4.29634078,-0.849657791
7920,25,0,1.346462224,0,-0.963606575,0.382855649,h15,-0.849657791,-0.359639507,-0.27548055,1,0,1.23251344,1,-3.045358094,0.382855649
7921,26,-0.112611111,1.346462224,0.001686435,-0.841025873,0.394511675,h15,0.382855649,-0.849657791,-0.024096823,1,0,0.011656027,0.887388889,-1.087820996,0.394511675
7922,27,-0.432444444,1.346462224,0.006745742,1.019140888,1.939904409,h15,0.394511675,0.382855649,0.905757244,1,0,1.545392734,0.567555556,-1.507107612,1.939904409
7923,28,-0.9325,1.346462224,0.015177919,1.07340903,1.502549173,h15,1.939904409,0.394511675,1.278988419,1,0,-0.437355236,0.0675,-0.637905701,1.502549173
7924,29,-1.585777778,1.346462224,0.026982967,0.759923946,0.547591359,h15,1.502549173,1.939904409,1.330014981,1,0,-0.954957814,-0.585777778,-2.454248818,0.547591359
7925,30,-2.365277778,1.346462224,0.042160886,0.62436874,-0.352285928,h15,0.547591359,1.502549173,0.565951535,1,0,-0.899877287,-1.365277778,-3.156219966,-0.352285928
7926,31,-3.244,1.346462224,0.060711676,-0.845770285,-2.682596385,h15,-0.352285928,0.547591359,-0.829096985,1,0,-2.330310457,-2.244,-7.686888662,NA
7927,32,-4.194944444,1.346462224,0.082635336,-1.263331015,-4.029177899,h15,-2.682596385,-0.352285928,-2.354686737,1,0,-1.346581514,-3.194944444,-9.225631418,NA
7928,33,-5.191111111,1.346462224,0.107931868,0.64768235,-3.089034669,h15,-4.029177899,-2.682596385,-3.266936318,1,0,0.94014323,-4.191111111,-13.08343843,NA
7929,34,-6.2055,1.346462224,0.136601271,-0.678958505,-5.40139501,h15,-3.089034669,-4.029177899,-4.173202526,1,0,-2.312360341,-5.2055,-18.80393614,NA
7930,35,-7.211111111,1.346462224,0.168643544,0.267023449,-5.428981894,h15,-5.40139501,-3.089034669,-4.639803858,1,0,-0.027586884,-6.211111111,-25.27808183,NA
7931,36,-8.180944444,1.346462224,0.204058688,-1.10195389,-7.732377422,h15,-5.428981894,-5.40139501,-6.187584775,1,0,-2.303395528,-7.180944444,-31.80121957,NA
7932,37,-9.088,1.346462224,0.242846703,0.517247139,-6.981443934,h15,-7.732377422,-5.428981894,-6.71426775,1,0,0.750933488,-8.088,-39.00650323,NA
7933,38,-9.905277778,1.346462224,0.285007589,0.769278444,-7.504529521,h15,-6.981443934,-7.732377422,-7.406116959,1,0,-0.523085587,-8.905277778,-48.11083933,NA
7934,39,-10.60577778,1.346462224,0.330541346,0.073482181,-8.855292026,h15,-7.504529521,-6.981443934,-7.780421827,1,0,-1.350762505,-9.605777778,-58.17382684,NA
7935,40,-11.1625,1.346462224,0.379447974,-0.771724265,-10.20831407,h15,-8.855292026,-7.504529521,-8.856045205,1,0,-1.353022041,-10.1625,-68.34114116,NA
7936,18,-5.444444444,0.499047678,0.407759526,-0.076675656,-4.614312897,h16,NA,NA,-4.614312897,NA,0,NA,-4.444444444,-5.523306522,NA
7937,19,-4,0.499047678,0.299578427,-0.321615115,-3.52298901,h16,-4.614312897,NA,-4.068650953,1,0,1.091323887,-3,-10.48324537,NA
7938,20,-2.777777778,0.499047678,0.208040574,1.922993032,-0.147696493,h16,-3.52298901,-4.614312897,-2.761666133,1,0,3.375292517,-1.777777778,-11.74844319,NA
7939,21,-1.777777778,0.499047678,0.133145968,-1.781303801,-2.926887933,h16,-0.147696493,-3.52298901,-2.199191145,1,0,-2.77919144,-0.777777778,-12.8659632,-2.926887933
7940,22,-1,0.499047678,0.074894607,0.94040786,0.514350145,h16,-2.926887933,-0.147696493,-0.853411427,1,0,3.441238078,0,-12.08579545,NA
7941,23,-0.444444444,0.499047678,0.033286492,1.192605236,1.280494962,h16,0.514350145,-2.926887933,-0.377347609,1,0,0.766144817,0.555555556,-10.76393217,1.280494962
7942,24,-0.111111111,0.499047678,0.008321623,0.339018932,0.735277122,h16,1.280494962,0.514350145,0.843374076,1,0,-0.54521784,0.888888889,-7.920631919,0.735277122
7943,25,0,0.499047678,0,-0.922701676,-0.423653998,h16,0.735277122,1.280494962,0.530706029,1,0,-1.15893112,1,-5.814016957,-0.423653998
7944,26,-0.112611111,0.499047678,0.008321623,1.547875285,1.942633475,h16,-0.423653998,0.735277122,0.751418866,1,0,2.366287474,0.887388889,-4.472054344,1.942633475
7945,27,-0.432444444,0.499047678,0.033286492,1.912208498,2.012098224,h16,1.942633475,-0.423653998,1.1770259,1,0,0.069464748,0.567555556,-3.78725821,2.012098224
7946,28,-0.9325,0.499047678,0.074894607,-0.541215196,-0.899772912,h16,2.012098224,1.942633475,1.018319596,1,0,-2.911871135,0.0675,-3.581408296,NA
7947,29,-1.585777778,0.499047678,0.133145968,-0.736543192,-1.690127324,h16,-0.899772912,2.012098224,-0.192600671,1,0,-0.790354412,-0.585777778,-2.95607702,-1.690127324
7948,30,-2.365277778,0.499047678,0.208040574,-1.375828461,-3.034017986,h16,-1.690127324,-0.899772912,-1.874639407,1,0,-1.343890662,-1.365277778,-5.519520387,NA
7949,31,-3.244,0.499047678,0.299578427,-1.162007856,-3.607381751,h16,-3.034017986,-1.690127324,-2.777175687,1,0,-0.573363765,-2.244,-8.409684235,NA
7950,32,-4.194944444,0.499047678,0.407759526,0.313238203,-2.974899037,h16,-3.607381751,-3.034017986,-3.205432925,1,0,0.632482714,-3.194944444,-10.7847426,NA
7951,33,-5.191111111,0.499047678,0.53258387,-0.459488241,-4.618967804,h16,-2.974899037,-3.607381751,-3.733749531,1,0,-1.644068766,-4.191111111,-14.15656405,NA
7952,34,-6.2055,0.499047678,0.674051461,-0.142715931,-5.175116792,h16,-4.618967804,-2.974899037,-4.256327878,1,0,-0.556148988,-5.2055,-21.0429268,NA
7953,35,-7.211111111,0.499047678,0.832162298,-0.029834011,-5.909735146,h16,-5.175116792,-4.618967804,-5.234606581,1,0,-0.734618355,-6.211111111,-27.7111023,NA
7954,36,-8.180944444,0.499047678,1.00691638,-0.404919705,-7.079900091,h16,-5.909735146,-5.175116792,-6.054917343,1,0,-1.170164945,-7.180944444,-35.29922333,NA
7955,37,-9.088,0.499047678,1.198313709,0.373928069,-7.016710544,h16,-7.079900091,-5.909735146,-6.668781927,1,0,0.063189547,-8.088,-42.98440829,NA
7956,38,-9.905277778,0.499047678,1.406354283,-0.268934763,-8.26881058,h16,-7.016710544,-7.079900091,-7.455140405,1,0,-1.252100035,-8.905277778,-53.2559227,NA
7957,39,-10.60577778,0.499047678,1.631038103,-1.410137929,-9.885829925,h16,-8.26881058,-7.016710544,-8.39045035,1,0,-1.617019345,-9.605777778,-63.72531907,NA
7958,40,-11.1625,0.499047678,1.87236517,0.815673216,-7.975413936,h16,-9.885829925,-8.26881058,-8.710018147,1,0,1.910415989,-10.1625,-74.36607894,NA
7959,18,-5.444444444,0.849553281,0.119902405,-0.538385304,-5.013374063,h18,NA,NA,-5.013374063,NA,0,NA,-4.444444444,-5.779674564,NA
7960,19,-4,0.849553281,0.088091563,-0.558810447,-3.621165602,h18,-5.013374063,NA,-4.317269833,1,0,1.39220846,-3,-8.04522044,NA
7961,20,-2.777777778,0.849553281,0.061174696,1.722158764,-0.144891036,h18,-3.621165602,-5.013374063,-2.9264769,1,0,3.476274567,-1.777777778,-11.64951947,NA
7962,21,-1.777777778,0.849553281,0.039151806,0.041717673,-0.847355017,h18,-0.144891036,-3.621165602,-1.537803885,1,0,-0.702463982,-0.777777778,-13.77286378,NA
7963,22,-1,0.849553281,0.022022891,1.26373076,1.135306932,h18,-0.847355017,-0.144891036,0.04768696,1,0,1.982661949,0,-12.83194414,NA
7964,23,-0.444444444,0.849553281,0.009787951,0.202308152,0.61720494,h18,1.135306932,-0.847355017,0.301718952,1,0,-0.518101991,0.555555556,-10.93391094,0.61720494
7965,24,-0.111111111,0.849553281,0.002446988,1.132618258,1.873507416,h18,0.61720494,1.135306932,1.208673096,1,0,1.256302475,0.888888889,-10.34262612,1.873507416
7966,25,0,0.849553281,0,-0.112575307,0.736977974,h18,1.873507416,0.61720494,1.075896777,1,0,-1.136529442,1,-9.79103122,NA
7967,26,-0.112611111,0.849553281,0.002446988,-0.825372889,-0.085983731,h18,0.736977974,1.873507416,0.841500553,1,0,-0.822961706,0.887388889,-6.962693439,NA
7968,27,-0.432444444,0.849553281,0.009787951,-0.805719755,-0.378822967,h18,-0.085983731,0.736977974,0.090723759,1,0,-0.292839235,0.567555556,-7.14449343,NA
7969,28,-0.9325,0.849553281,0.022022891,1.623311983,1.562388155,h18,-0.378822967,-0.085983731,0.365860486,1,0,1.941211122,0.0675,-7.217427246,NA
7970,29,-1.585777778,0.849553281,0.039151806,0.63395176,-0.063120931,h18,1.562388155,-0.378822967,0.373481419,1,0,-1.625509086,-0.585777778,-6.705555404,NA
7971,30,-2.365277778,0.849553281,0.061174696,-0.475597549,-1.930147349,h18,-0.063120931,1.562388155,-0.143626708,1,0,-1.867026418,-1.365277778,-9.507654537,NA
7972,31,-3.244,0.849553281,0.088091563,0.261947299,-2.044407857,h18,-1.930147349,-0.063120931,-1.345892045,1,0,-0.114260508,-2.244,-11.69166717,NA
7973,32,-4.194944444,0.849553281,0.119902405,-0.521141727,-3.746630485,h18,-2.044407857,-1.930147349,-2.573728563,1,0,-1.702222628,-3.194944444,-15.78890184,NA
7974,33,-5.191111111,0.849553281,0.156607223,0.436140716,-3.748809891,h18,-3.746630485,-2.044407857,-3.179949411,1,0,-0.002179407,-4.191111111,-20.71040444,NA
7975,34,-6.2055,0.849553281,0.198206016,0.155124679,-5.002616023,h18,-3.748809891,-3.746630485,-4.1660188,1,0,-1.253806131,-5.2055,-26.1650397,NA
7976,35,-7.211111111,0.849553281,0.244698786,-0.198787486,-6.31564653,h18,-5.002616023,-3.748809891,-5.022357481,1,0,-1.313030507,-6.211111111,-32.36125343,NA
7977,36,-8.180944444,0.849553281,0.296085531,-0.703629956,-7.738935589,h18,-6.31564653,-5.002616023,-6.35239938,1,0,-1.423289059,-7.180944444,-38.86700387,NA
7978,37,-9.088,0.849553281,0.352366251,-0.551953575,-8.438034042,h18,-7.738935589,-6.31564653,-7.49753872,1,0,-0.699098454,-8.088,-48.88914767,NA
7979,38,-9.905277778,0.849553281,0.413540948,1.199978169,-7.44220538,h18,-8.438034042,-7.738935589,-7.873058337,1,0,0.995828662,-8.905277778,-58.53052437,NA
7980,39,-10.60577778,0.849553281,0.47960962,-0.186021737,-9.462636613,h18,-7.44220538,-8.438034042,-8.447625345,1,0,-2.020431233,-9.605777778,-68.91263673,NA
7981,40,-11.1625,0.849553281,0.550572268,-0.070398299,-9.83277275,h18,-9.462636613,-7.44220538,-8.912538248,1,0,-0.370136137,-10.1625,-78.99277233,NA
7982,18,-5.444444444,1.746666216,-0.21326097,1.667294915,-2.243744282,h19,NA,NA,-2.243744282,NA,0,NA,-4.444444444,-5.210437619,NA
7983,19,-4,1.746666216,-0.156681529,-2.64998141,-5.059996722,h19,-2.243744282,NA,-3.651870502,1,0,-2.816252439,-3,-6.836987685,NA
7984,20,-2.777777778,1.746666216,-0.108806617,-1.50333599,-2.643254168,h19,-5.059996722,-2.243744282,-3.315665058,1,0,2.416742553,-1.777777778,-6.662152123,-2.643254168
7985,21,-1.777777778,1.746666216,-0.069636235,-0.0677666,-0.168514397,h19,-2.643254168,-5.059996722,-2.623921762,1,0,2.474739772,-0.777777778,-8.621264202,-0.168514397
7986,22,-1,1.746666216,-0.039170382,3.362684463,4.070180298,h19,-0.168514397,-2.643254168,0.419470577,1,0,4.238694694,0,-8.785141844,4.070180298
7987,23,-0.444444444,1.746666216,-0.017409059,1.820750913,3.105563626,h19,4.070180298,-0.168514397,2.335743176,1,0,-0.964616672,0.555555556,-8.774769252,3.105563626
7988,24,-0.111111111,1.746666216,-0.004352265,0.091532115,1.722734956,h19,3.105563626,4.070180298,2.966159626,1,0,-1.38282867,0.888888889,-9.180740129,NA
7989,25,0,1.746666216,0,-2.58589388,-0.839227664,h19,1.722734956,3.105563626,1.329690306,1,0,-2.561962619,1,-8.379838824,-0.839227664
7990,26,-0.112611111,1.746666216,-0.004352265,-0.106869936,1.522832904,h19,-0.839227664,1.722734956,0.802113399,1,0,2.362060568,0.887388889,-7.723471272,NA
7991,27,-0.432444444,1.746666216,-0.017409059,-0.93405365,0.362759063,h19,1.522832904,-0.839227664,0.348788101,1,0,-1.160073842,0.567555556,-7.790672382,NA
7992,28,-0.9325,1.746666216,-0.039170382,1.442423623,2.217419457,h19,0.362759063,1.522832904,1.367670475,1,0,1.854660394,0.0675,-7.109191657,NA
7993,29,-1.585777778,1.746666216,-0.069636235,-1.205774446,-1.114522243,h19,2.217419457,0.362759063,0.488552092,1,0,-3.331941699,-0.585777778,-8.05692362,NA
7994,30,-2.365277778,1.746666216,-0.108806617,0.403756543,-0.323661635,h19,-1.114522243,2.217419457,0.259745193,1,0,0.790860607,-1.365277778,-10.19577851,NA
7995,31,-3.244,1.746666216,-0.156681529,0.884471566,-0.769543746,h19,-0.323661635,-1.114522243,-0.735909208,1,0,-0.445882111,-2.244,-13.61887873,NA
7996,32,-4.194944444,1.746666216,-0.21326097,1.474950054,-1.186589144,h19,-0.769543746,-0.323661635,-0.759931508,1,0,-0.417045398,-3.194944444,-16.00947647,NA
7997,33,-5.191111111,1.746666216,-0.27854494,-0.1415815,-3.864571334,h19,-1.186589144,-0.769543746,-1.940234741,1,0,-2.67798219,-4.191111111,-21.06678142,NA
7998,34,-6.2055,1.746666216,-0.352533439,1.125232146,-3.686135077,h19,-3.864571334,-1.186589144,-2.912431852,1,0,0.178436257,-5.2055,-26.96424673,NA
7999,35,-7.211111111,1.746666216,-0.435226468,1.177026968,-4.722644395,h19,-3.686135077,-3.864571334,-4.091116935,1,0,-1.036509318,-6.211111111,-32.99519683,NA
8000,36,-8.180944444,1.746666216,-0.526624027,-0.017591087,-6.978493342,h19,-4.722644395,-3.686135077,-5.129090938,1,0,-2.255848947,-7.180944444,-38.8808224,NA
8001,37,-9.088,1.746666216,-0.626726115,0.213598453,-7.754461445,h19,-6.978493342,-4.722644395,-6.485199727,1,0,-0.775968103,-8.088,-47.58182046,NA
8002,38,-9.905277778,1.746666216,-0.735532732,-0.657148192,-9.551292485,h19,-7.754461445,-6.978493342,-8.094749091,1,0,-1.796831041,-8.905277778,-56.92022175,NA
8003,39,-10.60577778,1.746666216,-0.853043878,-1.086664499,-10.79881994,h19,-9.551292485,-7.754461445,-9.36819129,1,0,-1.247527453,-9.605777778,-66.17323157,NA
8004,40,-11.1625,1.746666216,-0.979259554,-1.463702242,-11.85879558,h19,-10.79881994,-9.551292485,-10.73630267,1,0,-1.059975641,-10.1625,-75.76514008,NA
8005,18,-5.444444444,0.879066634,0.148745872,-0.383221209,-4.799853148,h20,NA,NA,-4.799853148,NA,0,NA,-4.444444444,-4.184851379,NA
8006,19,-4,0.879066634,0.109282681,2.125513394,-0.886137291,h20,-4.799853148,NA,-2.842995219,1,0,3.913715857,-3,-8.079548417,NA
8007,20,-2.777777778,0.879066634,0.075890751,1.246953052,-0.57586734,h20,-0.886137291,-4.799853148,-2.087285926,1,0,0.310269951,-1.777777778,-8.033620272,NA
8008,21,-1.777777778,0.879066634,0.048570081,-0.096488653,-0.946629716,h20,-0.57586734,-0.886137291,-0.802878116,1,0,-0.370762376,-0.777777778,-8.723681895,-0.946629716
8009,22,-1,0.879066634,0.02732067,-2.220039144,-2.31365184,h20,-0.946629716,-0.57586734,-1.278716299,1,0,-1.367022124,0,-8.339571805,-2.31365184
8010,23,-0.444444444,0.879066634,0.01214252,1.293041525,1.739806234,h20,-2.31365184,-0.946629716,-0.506825107,1,0,4.053458074,0.555555556,-7.009396002,1.739806234
8011,24,-0.111111111,0.879066634,0.00303563,1.525569319,2.296560472,h20,1.739806234,-2.31365184,0.574238289,1,0,0.556754238,0.888888889,-5.074303777,2.296560472
8012,25,0,0.879066634,0,-1.365984802,-0.486918168,h20,2.296560472,1.739806234,1.183149513,1,0,-2.78347864,1,-4.975276094,-0.486918168
8013,26,-0.112611111,0.879066634,0.00303563,0.46506792,1.234559073,h20,-0.486918168,2.296560472,1.014733792,1,0,1.721477241,0.887388889,-3.872985638,1.234559073
8014,27,-0.432444444,0.879066634,0.01214252,0.44093297,0.89969768,h20,1.234559073,-0.486918168,0.549112862,1,0,-0.334861393,0.567555556,-1.842311499,0.89969768
8015,28,-0.9325,0.879066634,0.02732067,-0.372701322,-0.398814017,h20,0.89969768,1.234559073,0.578480912,1,0,-1.298511697,0.0675,-1.303331353,-0.398814017
8016,29,-1.585777778,0.879066634,0.048570081,-1.010657101,-1.668798164,h20,-0.398814017,0.89969768,-0.389304834,1,0,-1.269984147,-0.585777778,-2.827925339,NA
8017,30,-2.365277778,0.879066634,0.075890751,-0.626802723,-2.037123116,h20,-1.668798164,-0.398814017,-1.368245099,1,0,-0.368324952,-1.365277778,-3.927607231,NA
8018,31,-3.244,0.879066634,0.109282681,-0.359064188,-2.614714872,h20,-2.037123116,-1.668798164,-2.106878718,1,0,-0.577591756,-2.244,-4.848326126,-2.614714872
8019,32,-4.194944444,0.879066634,0.148745872,0.018180336,-3.148951602,h20,-2.614714872,-2.037123116,-2.600263197,1,0,-0.53423673,-3.194944444,-8.215563223,NA
8020,33,-5.191111111,0.879066634,0.194280322,1.058672176,-3.059091979,h20,-3.148951602,-2.614714872,-2.940919484,1,0,0.089859624,-4.191111111,-12.85751123,NA
8021,34,-6.2055,0.879066634,0.245886033,-0.382908546,-5.463455879,h20,-3.059091979,-3.148951602,-3.89049982,1,0,-2.404363901,-5.2055,-18.601334,NA
8022,35,-7.211111111,0.879066634,0.303563004,-0.604368407,-6.63284988,h20,-5.463455879,-3.059091979,-5.051799246,1,0,-1.169394001,-6.211111111,-25.99930689,NA
8023,36,-8.180944444,0.879066634,0.367311235,1.490504004,-5.444062572,h20,-6.63284988,-5.463455879,-5.846789444,1,0,1.188787308,-7.180944444,-34.42352209,NA
8024,37,-9.088,0.879066634,0.437130726,-0.102380531,-7.874183171,h20,-5.444062572,-6.63284988,-6.650365208,1,0,-2.430120599,-8.088,-42.86580744,NA
8025,38,-9.905277778,0.879066634,0.513021476,-0.309052446,-8.822242113,h20,-7.874183171,-5.444062572,-7.380162619,1,0,-0.948058942,-8.905277778,-52.81141581,NA
8026,39,-10.60577778,0.879066634,0.594983488,0.002454044,-9.129273612,h20,-8.822242113,-7.874183171,-8.608566299,1,0,-0.307031499,-9.605777778,-63.37592726,NA
8027,40,-11.1625,0.879066634,0.683016759,1.341697969,-8.258718638,h20,-9.129273612,-8.822242113,-8.736744788,1,0,0.870554974,-10.1625,-74.66513142,NA
8028,18,-5.444444444,1.388834526,-0.056462623,0.831123227,-3.280949315,h21,NA,NA,-3.280949315,NA,0,NA,-4.444444444,-5.829255672,NA
8029,19,-4,1.388834526,-0.041482744,-1.65972858,-4.312376798,h21,-3.280949315,NA,-3.796663056,1,0,-1.031427483,-3,-9.483931642,NA
8030,20,-2.777777778,1.388834526,-0.028807461,1.274511005,-0.143239708,h21,-4.312376798,-3.280949315,-2.578855274,1,0,4.16913709,-1.777777778,-12.73968488,NA
8031,21,-1.777777778,1.388834526,-0.018436775,-0.511504897,-0.918884924,h21,-0.143239708,-4.312376798,-1.791500477,1,0,-0.775645216,-0.777777778,-13.70688407,NA
8032,22,-1,1.388834526,-0.010370686,1.006304218,1.384768058,h21,-0.918884924,-0.143239708,0.107547808,1,0,2.303652982,0,-12.41049449,NA
8033,23,-0.444444444,1.388834526,-0.004609194,1.04010959,1.979890478,h21,1.384768058,-0.918884924,0.81525787,1,0,0.59512242,0.555555556,-10.64833493,NA
8034,24,-0.111111111,1.388834526,-0.001152298,-1.385822131,-0.109251015,h21,1.979890478,1.384768058,1.08513584,1,0,-2.089141492,0.888888889,-8.843481268,NA
8035,25,0,1.388834526,0,0.109988671,1.498823197,h21,-0.109251015,1.979890478,1.12315422,1,0,1.608074211,1,-7.90646744,1.498823197
8036,26,-0.112611111,1.388834526,-0.001152298,-0.160593291,1.114477825,h21,1.498823197,-0.109251015,0.834683336,1,0,-0.384345372,0.887388889,-8.03216903,NA
8037,27,-0.432444444,1.388834526,-0.004609194,-1.14679665,-0.195015762,h21,1.114477825,1.498823197,0.806095086,1,0,-1.309493587,0.567555556,-5.032881188,NA
8038,28,-0.9325,1.388834526,-0.010370686,-0.446152277,-0.000188437,h21,-0.195015762,1.114477825,0.306424542,1,0,0.194827325,0.0675,-5.531979357,NA
8039,29,-1.585777778,1.388834526,-0.018436775,0.429145049,0.213765022,h21,-0.000188437,-0.195015762,0.006186941,1,0,0.213953459,-0.585777778,-6.729295975,NA
8040,30,-2.365277778,1.388834526,-0.028807461,0.011673152,-0.993577561,h21,0.213765022,-0.000188437,-0.260000326,1,0,-1.207342583,-1.365277778,-7.657833134,NA
8041,31,-3.244,1.388834526,-0.041482744,0.911530087,-0.985118131,h21,-0.993577561,0.213765022,-0.588310224,1,0,0.00845943,-2.244,-7.586980333,NA
8042,32,-4.194944444,1.388834526,-0.056462623,1.193192177,-1.669380365,h21,-0.985118131,-0.993577561,-1.216025353,1,0,-0.684262234,-3.194944444,-10.24940848,NA
8043,33,-5.191111111,1.388834526,-0.0737471,-0.31218618,-4.188209865,h21,-1.669380365,-0.985118131,-2.280902787,1,0,-2.5188295,-4.191111111,-14.95718856,NA
8044,34,-6.2055,1.388834526,-0.093336173,-0.211662526,-5.121664174,h21,-4.188209865,-1.669380365,-3.659751468,1,0,-0.933454309,-5.2055,-20.74958521,NA
8045,35,-7.211111111,1.388834526,-0.115229844,-0.094206117,-6.031712546,h21,-5.121664174,-4.188209865,-5.113862195,1,0,-0.910048372,-6.211111111,-27.11105449,NA
8046,36,-8.180944444,1.388834526,-0.139428111,-0.362189834,-7.293727864,h21,-6.031712546,-5.121664174,-6.149034861,1,0,-1.262015318,-7.180944444,-32.79782477,NA
8047,37,-9.088,1.388834526,-0.165930975,1.589722117,-6.275374332,h21,-7.293727864,-6.031712546,-6.533604914,1,0,1.018353532,-8.088,-41.68787026,NA
8048,38,-9.905277778,1.388834526,-0.194738436,0.203908522,-8.507273166,h21,-6.275374332,-7.293727864,-7.358791787,1,0,-2.231898834,-8.905277778,-51.39907512,NA
8049,39,-10.60577778,1.388834526,-0.225850494,0.69113823,-8.751655515,h21,-8.507273166,-6.275374332,-7.844767671,1,0,-0.24438235,-9.605777778,-62.89061218,NA
8050,40,-11.1625,1.388834526,-0.259267148,-0.12359515,-10.15652777,h21,-8.751655515,-8.507273166,-9.138485484,1,0,-1.404872258,-10.1625,-74.02405122,NA
8051,18,-5.444444444,1.144643129,-0.093384595,-1.082337649,-5.475523559,h24,NA,NA,-5.475523559,NA,0,NA,-4.444444444,-4.615188678,NA
8052,19,-4,1.144643129,-0.06860909,-1.666928691,-4.590894652,h24,-5.475523559,NA,-5.033209106,1,0,0.884628907,-3,-7.176202579,NA
8053,20,-2.777777778,1.144643129,-0.047645201,-0.803905467,-2.484685317,h24,-4.590894652,-5.475523559,-4.183701176,1,0,2.106209335,-1.777777778,-9.204194611,NA
8054,21,-1.777777778,1.144643129,-0.030492929,-1.421193149,-2.084820726,h24,-2.484685317,-4.590894652,-3.053466899,1,0,0.399864591,-0.777777778,-9.313117539,NA
8055,22,-1,1.144643129,-0.017152273,-0.172859346,-0.04536849,h24,-2.084820726,-2.484685317,-1.538291511,1,0,2.039452236,0,-8.62430443,-0.04536849
8056,23,-0.444444444,1.144643129,-0.007623232,0.847207045,1.539782497,h24,-0.04536849,-2.084820726,-0.19680224,1,0,1.585150987,0.555555556,-6.008354022,1.539782497
8057,24,-0.111111111,1.144643129,-0.001905808,0.243959322,1.275585532,h24,1.539782497,-0.04536849,0.92333318,1,0,-0.264196965,0.888888889,-5.097389498,1.275585532
8058,25,0,1.144643129,0,0.22522479,1.369867919,h24,1.275585532,1.539782497,1.395078649,1,0,0.094282387,1,-3.964527599,1.369867919
8059,26,-0.112611111,1.144643129,-0.001905808,0.508786219,1.538912429,h24,1.369867919,1.275585532,1.394788627,1,0,0.16904451,0.887388889,-1.825127604,1.538912429
8060,27,-0.432444444,1.144643129,-0.007623232,2.038670165,2.743245617,h24,1.538912429,1.369867919,1.884008655,1,0,1.204333188,0.567555556,-3.367155448,2.743245617
8061,28,-0.9325,1.144643129,-0.017152273,1.207904544,1.4028954,h24,2.743245617,1.538912429,1.895017815,1,0,-1.340350217,0.0675,-1.231632145,1.4028954
8062,29,-1.585777778,1.144643129,-0.030492929,-1.715799455,-2.187427032,h24,1.4028954,2.743245617,0.652904662,1,0,-3.590322433,-0.585777778,-0.870241055,-2.187427032
8063,30,-2.365277778,1.144643129,-0.047645201,-1.172653751,-2.440933602,h24,-2.187427032,1.4028954,-1.075155078,1,0,-0.253506569,-1.365277778,-2.755331109,-2.440933602
8064,31,-3.244,1.144643129,-0.06860909,-1.117008274,-3.284974235,h24,-2.440933602,-2.187427032,-2.63777829,1,0,-0.844040634,-2.244,-5.128035331,NA
8065,32,-4.194944444,1.144643129,-0.093384595,-0.065461912,-3.209147823,h24,-3.284974235,-2.440933602,-2.978351887,1,0,0.075826413,-3.194944444,-7.513785913,NA
8066,33,-5.191111111,1.144643129,-0.121971716,0.884880432,-3.283559266,h24,-3.209147823,-3.284974235,-3.259227108,1,0,-0.074411443,-4.191111111,-11.78090243,NA
8067,34,-6.2055,1.144643129,-0.154370453,0.056318774,-5.15890855,h24,-3.283559266,-3.209147823,-3.883871879,1,0,-1.875349284,-5.2055,-15.50623822,NA
8068,35,-7.211111111,1.144643129,-0.190580806,-0.451560791,-6.708609579,h24,-5.15890855,-3.283559266,-5.050359131,1,0,-1.549701029,-6.211111111,-19.84084741,NA
8069,36,-8.180944444,1.144643129,-0.230602775,0.131869817,-7.135034273,h24,-6.708609579,-5.15890855,-6.334184134,1,0,-0.426424694,-7.180944444,-25.59025672,NA
8070,37,-9.088,1.144643129,-0.27443636,0.439249468,-7.778543763,h24,-7.135034273,-6.708609579,-7.207395872,1,0,-0.64350949,-8.088,-32.44883675,NA
8071,38,-9.905277778,1.144643129,-0.322081562,0.315926216,-8.766789994,h24,-7.778543763,-7.135034273,-7.89345601,1,0,-0.988246231,-8.905277778,-39.56899807,NA
8072,39,-10.60577778,1.144643129,-0.373538379,-1.399568361,-11.23424139,h24,-8.766789994,-7.778543763,-9.259858382,1,0,-2.467451395,-9.605777778,-47.28030844,NA
8073,40,-11.1625,1.144643129,-0.428806813,0.050125392,-10.39653829,h24,-11.23424139,-8.766789994,-10.13252323,1,0,0.837703097,-10.1625,-55.67174386,NA
8074,18,-5.444444444,0.998163378,-0.108970167,-1.224423331,-5.779674564,h25,NA,NA,-5.779674564,NA,0,NA,-4.444444444,-7.635698821,NA
8075,19,-4,0.998163378,-0.080059714,0.816350461,-2.265545876,h25,-5.779674564,NA,-4.02261022,1,0,3.514128689,-3,-8.353157559,NA
